text,target,category,polarity,from,to
"Bedienend personeel met vieze kleren, binnen zag het niet echt ""proper"" uit.",bedienend personeel~NULL~,SERVICE#GENERAL~AMBIENCE#GENERAL~,negative~negative~,0~0~,19~0~
"Kortom, met een groooote boog om dit etablissement heen!!",etablissement~,RESTAURANT#GENERAL~,negative~,37~,50~
"Gereserveerd en 10 min buiten gewacht samen met nog een koppel die daar moest zijn, 3 uur gewacht op een derde voorgerecht, toen we de opmerking maakten werden we gevraagd of we wilden afrekenen door de uitbaatster, moeilijk een lach op de uitbaatster gezicht te krijgen toen we besloten om af te rekenen kwam de kok doodgewoonweg zeggen dat we geen respect tonen voor de keuken, wij zijn mensen die regelmatig gaan eten maar dit heb ik toch nog niet meegemaakt, spijtig maar zo wil een klant niet behandeld worden als hij een peperdure rekening betaald, het eten was lekker maar te lang moeten wachten sorry",kok~eten~rekening~NULL~uitbaatster~,SERVICE#GENERAL~FOOD#QUALITY~RESTAURANT#PRICES~SERVICE#GENERAL~SERVICE#GENERAL~,negative~positive~negative~negative~negative~,313~559~537~0~240~,316~563~545~0~251~
"Gisteren gaan eten bij Boury, sorry maar begrijp niet dat dit een ster verdiend, de bediening van de zaakvoerster laat alles te wensen over, een lach kan er niet af en de gerechten die warm dienden te hebben waren koud, een peperdure rekening en niet goed gegeten een snak en een snauw bij het afrekenen sorry hoor maar als je deze prijs betaald, denk toch dat sommige mensen dienen hun mening te herzien dit is geen restaurant maar voor mij een bistro, personeel was wel vriendelijk en excuseren zich aan tafel voor het gedrag van hun oversten, dit kan ik echt niet aanraden",rekening~gerechten~bediening van de zaakvoerster~boury~NULL~personeel~NULL~NULL~,RESTAURANT#PRICES~FOOD#QUALITY~SERVICE#GENERAL~RESTAURANT#GENERAL~RESTAURANT#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~RESTAURANT#GENERAL~,negative~negative~negative~negative~negative~positive~negative~negative~,234~171~84~23~0~454~0~0~,242~180~113~28~0~463~0~0~
al van bij het binnenkomen voelden wij ons welkom.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
bij de apero volgden verschillende hapjes.
het voorgerecht en hoofdgerecht waren echt plaatjes.,hoofdgerecht~voorgerecht~,FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~,positive~positive~,19~4~,31~15~
het dessert en mignardises bij de koffie zorgden voor de perfecte afsluiter.,dessert~mignardises~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,4~15~,11~26~
de ongewone wijnen waren werkelijk ontdekkingen.,wijnen~wijnen~,DRINKS#STYLE_OPTIONS~DRINKS#QUALITY~,neutral~positive~,12~12~,18~18~
Kortom: dit restaurant moet je bezoeken!,restaurant~,RESTAURANT#GENERAL~,positive~,12~,22~
een dikke proficiat aan het hele Boury team!,boury team~,SERVICE#GENERAL~,positive~,33~,43~
"Het is een leuke, originele brasserie waar je steeds welkom bent en lekkere verse producten krijgt;",NULL~brasserie~producten~,SERVICE#GENERAL~RESTAURANT#GENERAL~FOOD#QUALITY~,positive~positive~positive~,0~28~82~,0~37~91~
"Een minpuntje vind ik echter de prijs, met 2 personen zit je gauw boven de 120 euro.",NULL~,RESTAURANT#PRICES~,positive~,0~,0~
Als je eens goed wilt eten als je in Veurne bent dan moet je zeker binnen springen bij Lowie.,NULL~,FOOD#QUALITY~,positive~,0~,0~
"Interieur is gezellig, de bediening heel vlot en vooral het eten is er lekker.",eten~bediening~interieur~,FOOD#QUALITY~SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~positive~,60~26~0~,64~35~9~
Eerlijke keuken en als je graag steak tartaar eet dan moet het daar zeker proeven met de zelf gesneden en gebakken frietjes,keuken~steak tartaar~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,9~32~,15~45~
ik had een klant te verwennen in Veurne.
"Ik herinner mij de vorige super avond, dus nam ik geen geen risico en ging ik deze brasserie bezoeken."
"Kroketten van zwezerik, en andere prima huisspecialiteiten, en suggestie, enz.",huisspecialiteiten~,FOOD#QUALITY~,positive~,40~,58~
"En afsluiten met wat grappige annecdotes, mijn klant was in de wolken!"
"Dit is voor mij één van de beste restaurants in België, originele gerechtjes alsook de aangepaste borden, ookde bediening is subliem",bediening~gerechtjes~NULL~,SERVICE#GENERAL~FOOD#QUALITY~RESTAURANT#GENERAL~,positive~positive~positive~,112~66~0~,121~76~0~
hier eten is een belevenis.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Aangepaste maaltijden voor dingen die men niet lust waren absoluut geen probleem.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Super lekker gegeten, goede bediening, sublieme wijn.",wijn~bediening~NULL~,DRINKS#QUALITY~SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~positive~,48~28~0~,52~37~0~
Het dessert was de top of the bill met de boswandeling.,dessert~,FOOD#QUALITY~,positive~,4~,11~
Een bos tafereel gemaakt uit chocolade op een bordje van takken en mos met ochtendauw die uit een potje opsteeg.
Dit is echt genieten!,NULL~,FOOD#QUALITY~,positive~,0~,0~
Waarom nog geen 2 sterren?,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Parking en omgeving niet uitnodigend maar wat een verrassing binnen,binnen~omgeving~parking~,AMBIENCE#GENERAL~LOCATION#GENERAL~LOCATION#GENERAL~,positive~negative~negative~,61~11~0~,67~19~7~
"-Verzorgde en toch familiale bediening, oogstrelende variaties in bordjes en steeds die kleine smaakbommetjes die zorgen voor culinair genot",bediening~variaties~NULL~,SERVICE#GENERAL~FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~positive~,29~53~0~,38~62~0~
-de chef gefeliciteerd met zijn durf om nieuwe smaken te toveren,chef~,FOOD#QUALITY~,positive~,4~,8~
Perfect evenwicht tussen gezellige sfeer en unieke maaltijd.,maaltijd~sfeer~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~,51~35~,59~40~
De chef vroeg of hij zich op culinair vlak mocht uitleven.
Hij deed dit op een schitterende manier.,NULL~,FOOD#QUALITY~,positive~,0~,0~
Elk gerechtje was een streling voor de tong én het oog.,gerechtje~gerechtje~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~,4~4~,13~13~
De bijpassende wijnen maakten de unieke ervaring compleet.,wijnen~,DRINKS#QUALITY~,positive~,15~,21~
Je voelt dat de chef en zijn maître dit met héél veel passie doen.,chef~,SERVICE#GENERAL~,positive~,16~,20~
Dankbaar kijken we terug op een fijne avond.
"Chef Marc, Maître Bert, ik heb enorm genoten van de schitterende beleving in jullie restaurant.",restaurant~,RESTAURANT#GENERAL~,positive~,84~,94~
Een echte verrijking voor de streek met een top keuken en een fantastische bediening!,bediening~keuken~NULL~,SERVICE#GENERAL~FOOD#QUALITY~RESTAURANT#GENERAL~,positive~positive~positive~,75~48~0~,84~54~0~
Ik kom zeker graag terug!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Mvg Kristof
Zeer hoog culinair niveau en super vriendelijke en bekwame bediening!,bediening~NULL~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,59~0~,68~0~
"Heerlijke combinaties, pure smaken, uitstekende wijnkeuzes, kortom genieten!",wijnkeuzes~smaken~combinaties~NULL~,DRINKS#STYLE_OPTIONS~FOOD#QUALITY~FOOD#QUALITY~RESTAURANT#GENERAL~,positive~positive~positive~positive~,48~28~10~0~,58~34~21~0~
Ook voor de snelle lunch ideaal.
hartelijke ontvangst door de zaakvoerster.,zaakvoerster~,SERVICE#GENERAL~,positive~,29~,41~
"Gezellig, knus restaurant, zowel beneden als op de bovenverdieping (3 zaaltjes verschillend ingericht en alledrie gezellig).",restaurant~,AMBIENCE#GENERAL~,positive~,15~,25~
"We kozen voor het menu 'Parels van India', een aanrader voor wie wil kennismaken met verschillende gerechten uit India.",menu 'parels van india~,FOOD#QUALITY~,positive~,18~,40~
Je krijgt telkens een beetje uitleg bij elk gerecht en welke sausjes er het beste bij welk gerecht passen.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
"We konden proeven van lam, kip en scampi's op verschillende manieren bereid.","lam, kip en scampi's~",FOOD#STYLE_OPTIONS~,positive~,22~,42~
Zeer vriendelijke bediening en lekkere wijnen (wij kozen voor de aangepaste wijnen).,bediening~wijnen~,SERVICE#GENERAL~DRINKS#QUALITY~,positive~positive~,18~39~,27~45~
"Alles is vers bereid, je waant je even in India!",NULL~,FOOD#QUALITY~,positive~,0~,0~
Zeker een aanrader en voor herhaling vatbaar.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Zeker een aanrader,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Als je de exotische keuken nog nooit eerder geprobeert hebt!
En voor de mensen die het liever belgisch houden is er ook een belgische keuken.
Het personeel is er zeer vriendelijk en voor de mensen die grote honger hebben geen enkel probleem!,NULL~personeel~,FOOD#STYLE_OPTIONS~SERVICE#GENERAL~,positive~positive~,0~4~,0~13~
Je word rap besteld.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Reeds 5 keer geweest en steeds weer verrast Biryani met heerlijke gerechten: gevarieerd, kruidig en toch niet te pikant en alles tegen een eerlijke prijs.",gerechten~NULL~,FOOD#QUALITY~FOOD#PRICES~,positive~positive~,66~0~,75~0~
Ook de lunch is een aanrader: een streling voor alle zintuigen.
De bediening is vlot en steeds met een woordje uitleg.,bediening~,SERVICE#GENERAL~,positive~,3~,12~
"en wanneer Vicky, de gastvrouw ook maar eventjes tijd heeft komt ze met de charme van de Indische gastvrijheid zelf peilen of alles ok is en of je genoten hebt!",vicky~,SERVICE#GENERAL~,positive~,11~,16~
"Vrij nieuw restaurant, bestaat sinds 2013."
Tussen het station en het centrum van Ronse.
Erg vriendelijke ontvangst.,ontvangst~,SERVICE#GENERAL~,positive~,17~,26~
Verfijnd eten.,eten~,FOOD#QUALITY~,positive~,9~,13~
De menu Indira was lekker.,menu indira~,FOOD#QUALITY~,positive~,3~,14~
"Geen grote hoeveelheden, maar wel verfijnd dus met meerdere extra's.",NULL~,FOOD#STYLE_OPTIONS~,negative~,0~,0~
Er is ook een tuinterras en een terras aan de straat.
Dinsdag gesloten.
"perfect om tijdens een fietstocht hier te stoppen gelegen aan het water, mooi uitzicht en rustig lekker eten, niets speciaal maar was niet nodig",eten~NULL~NULL~,FOOD#QUALITY~AMBIENCE#GENERAL~LOCATION#GENERAL~,neutral~positive~neutral~,104~0~0~,108~0~0~
Formidabel!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Het enige woord dat past bij het huwelijksfeest van dochter Nathalie met schoonzoon Stijn op 2 augustus 2014 in deze unieke locatie.,locatie~,LOCATION#GENERAL~,positive~,124~,131~
"Van het boottochtje, aangeboden aan het huwelijkskoppel, via de gezellige en uitermate spontane en vriendelijke bediening naar de superlekkere maaltijden en de blije gezichten van familie en vrienden tot de fantastische huwelijkstaart!",maaltijden~bediening~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,143~112~,153~121~
En dit bij een stralend zonnetje: Een dag om nooit meer te vergeten... en een aanrader voor allen!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Wij zijn hier nu al een paar keer gaan eten op 2 jaar tijd en vinden het eten telkens opnieuw lekker maar niets speciaal.,eten~,FOOD#QUALITY~,neutral~,73~,77~
"Wat ons ook opgevallen is, is dat de menu op deze tijd eigenlijk bijna niet veranderd wat ik persoonlijk wel spijtig vind.",menu~,FOOD#STYLE_OPTIONS~,negative~,37~,41~
De bediening is best wel oke afhankelijk van wie/wanneer/... de ene is al wat vriendelijker dan de andere.,bediening~,SERVICE#GENERAL~,neutral~,3~,12~
Het uitzicht is echt wel aangenaam als je buiten zit en binnen is het gezellig.,uitzicht~,AMBIENCE#GENERAL~,positive~,4~,12~
"Al een aantal keer gaan eten bij Gwen en Philippe in het Keyserhof, en altijd met een glimlach weer naar buiten gegaan.",keyserhof~,RESTAURANT#GENERAL~,positive~,57~,66~
"Niet alleen is het eten overheerlijk, maar ook hun personeel verdient een dikke pluim!",personeel~eten~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,51~19~,60~23~
"Het restaurant is gelegen aan de Moervaart, wat je bezoek alleen maar gezelliger/romantischer maakt.",restaurant~,LOCATION#GENERAL~,positive~,4~,14~
Doe zo verder Keyserhof!!,keyserhof~,RESTAURANT#GENERAL~,positive~,14~,23~
"slechte en onvriendelijke bediening, eten was ronduit slecht.",eten~bediening~,FOOD#QUALITY~SERVICE#GENERAL~,negative~negative~,37~26~,41~35~
"2 uur wachten op je eten met een water sangria, dan half warm eten bekomen.",eten~sangria~NULL~,FOOD#QUALITY~DRINKS#STYLE_OPTIONS~SERVICE#GENERAL~,negative~negative~negative~,62~39~0~,66~46~0~
"De afrekening was 4,5 euro verkeerd in ons nadeel!",afrekening~,RESTAURANT#PRICES~,negative~,3~,13~
Slechtste restaurant( café) waar we ooit geweest zijn.,restaurant~,RESTAURANT#GENERAL~,negative~,10~,20~
Wegblijven daar,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"veel gehoord hiervan maar wat een tegenvaller, de zogezegd alles self made viel behoorlijk tegen, eerder een betere hapjestent en de bediening was ronduit vreselijk, lang wachten, foute zaken op tafel, kunnen de druk en bediening duidelijk niet aan en laten dit heel duidelijk merken aan de klanten ook, grote tegenvaller",bediening~NULL~NULL~,SERVICE#GENERAL~RESTAURANT#GENERAL~RESTAURANT#GENERAL~,negative~negative~negative~,133~0~0~,142~0~0~
Weer naar ons favo tapasbarretje in Herentals.,tapasbarretje~,RESTAURANT#GENERAL~,positive~,19~,32~
Tot onze verbazing nieuwe uitbaters en niet zo gezellig donker als voorheen in de tapasbar.,tapasbar~,AMBIENCE#GENERAL~,negative~,82~,90~
De nieuwe uitbaters komen direct uit Spanje dus wij waren vol verwachting voor extra lekkere tapas maar helaas de gamba's in look waren lauw geserveerd en niet lekker pittig zoals t hoort en de de rest van het eten ook lauw.,eten~gamba's in look~,FOOD#QUALITY~FOOD#QUALITY~,negative~negative~,210~114~,214~129~
Wat jammer maar ik zei er wat van en bestelde 2 nieuwe porties maar dan heet en dat was wel lekker.,porties~,FOOD#QUALITY~,positive~,55~,62~
"Maar de sfeer was er niet meer, blijkbaar vertrokken met de vorige uitbaters.",sfeer~,AMBIENCE#GENERAL~,negative~,8~,13~
Jammer volgende keer maar eens een kijkje nemen op de grote markt in Herentals daar is ook een gezellige tapas bar.
Die maar eens uitproberen.
gezellig en eenvoudig.,NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
"soms heb je wel de indruk dat de huidige uitbaters, in tegenstelling tot de vorige uitbaters, er niet met volle ""goesting"" werken.",huidige uitbaters~,SERVICE#GENERAL~,neutral~,33~,50~
"Vriendelijk is iedereen wel, maar een lach is moeilijk.",NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Soit, ze doen hun best.",NULL~,SERVICE#GENERAL~,neutral~,0~,0~
Heerlijk gegeten in de romantische tuin bij het water met de vissen.,tuin~NULL~,AMBIENCE#GENERAL~FOOD#QUALITY~,positive~positive~,35~0~,39~0~
Gamba's op Indische wijze is super lekker..,gamba's op indische wijze~,FOOD#QUALITY~,positive~,0~,25~
De bediening is altijd vriendelijk en snel.,bediening~,SERVICE#GENERAL~,positive~,3~,12~
Het eten duurt een beetje lang maar wel de moeite van het wachten waard want t is heerlijk en lekker vers.,eten~eten~,SERVICE#GENERAL~FOOD#QUALITY~,negative~positive~,4~4~,8~8~
lunch is sneller dan diner.
Kortom de wilde vespers is onze favoriet hier in Herentals.,de wilde vespers~,RESTAURANT#GENERAL~,positive~,7~,23~
Tot gauw weer!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Groetjes
De Hollanders
"Mooi en gezellig terras, lekker eten, slaatjes, pasta's, vlees, vis, voor elk wat wils.",eten~eten~terras~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~positive~,32~32~17~,36~36~23~
en zeer lekkere deserties.,deserties~,FOOD#QUALITY~,positive~,16~,25~
"Ook binnen is het wel gezellig, maar buiten in de zomer is het echt super.",binnen~buiten~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,4~37~,10~43~
De Wilde Vespers heeft een smaakvol interieur en een prachtige tuin met vijver.,tuin met vijver~interieur~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,63~36~,78~45~
"Hier kunnen veel mensen, als het mooi weer, van genieten tijdens het eten.",NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
of gewoon klassiek -voor een goede snelle lunch kan je hier steeds terecht.,lunch~,FOOD#QUALITY~,positive~,42~,47~
"De opstelling van de tafels lijkt me een beetje vreemd, ongezellig.",opstelling~,AMBIENCE#GENERAL~,negative~,3~,13~
Niet geschikt om een gezellige maaltijd te organiseren.
Zondagavond... en blijkbaar vind het personeel het normaal dat er dan nauwelijks nog iets voorradig is.,personeel~,SERVICE#GENERAL~,negative~,37~,46~
De tortilla's die normaliter als hapje vooraf geserveerd worden -op.,tortilla's~,FOOD#STYLE_OPTIONS~,negative~,3~,13~
"Geen excuses, gewoon -'ze zijn op'.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Bier, verschillende gerechten -op.",bier~gerechten~,DRINKS#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~,negative~negative~,0~20~,4~29~
"Als ik tenslotte reageer dat dit toch wel vreemd is, krijg ik gewoon het antwoord: het is zondagavond, dat is normaal na een druk weekend."
"Bij chi chi's verwacht ik geen culinaire hoogstandjes, maar de bediening mag op z'n minst correct en beleefd zijn.",bediening~,SERVICE#GENERAL~,negative~,63~,72~
Een tijdje geleden gaan eten in 't Backhuys in tessenderlo.
"Bij 25° gezellig eten op een schitterend terras, wat kan er leuker zijn.",terras~,AMBIENCE#GENERAL~,positive~,41~,47~
Ik bestelde een steppegras met steak en de steppesaus.
Wij hebben meer dan een uur moeten wachten op ons eten.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Het steppegras en de saus was lekker.,steppegras~saus~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,4~21~,14~25~
Maar de steak was volledig doorbakken en net een schoenzool.,steak~,FOOD#QUALITY~,negative~,8~,13~
Mijn vriendin haar kippenfilet was wel goed gebakken en lekker sappig.,kippenfilet~,FOOD#QUALITY~,positive~,19~,30~
"Jammer van het vlees en het lange wachten, maar verdiend wel een tweede kans omwille van de gezellige locatie",vlees~NULL~locatie~,FOOD#QUALITY~SERVICE#GENERAL~AMBIENCE#GENERAL~,negative~negative~positive~,15~0~102~,20~0~109~
"Een fijne ontvangst, een mooie locatie, Het eten was zeer goed verzorgd en een fatsoenlijke portie!",eten~locatie~ontvangst~,FOOD#STYLE_OPTIONS~LOCATION#GENERAL~SERVICE#GENERAL~,positive~positive~positive~,44~31~10~,48~38~19~
Een aanrader voor een gezellige avond!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"We waren nog aan t napraten met een drankje dit was geen enkel probleem, we werden niet buitengezet!"
"Gelegen in Schoot vlak bij de toegangspoort natuurpark de Merode en Gerhagen, op 6 km wandelafstand van de abdij van Averbode."
"Kan je als het mooi weer heel lekker eten buiten op een groot, rustig en prachtig terras.",NULL~terras~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~,0~82~,0~88~
Bij minder mooi weer kan je in de verande vertoeven of helemaal binnen in het oude hoeve gedeelte.
Goede bediening en de eigenaars zijn super vriendelijk.,eigenaars~bediening~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~,22~6~,31~15~
Ruime parking zowel voor fietsers als wagen.,NULL~,RESTAURANT#MISCELLANEOUS~,positive~,0~,0~
Je kan er heel lekkere steppengras fritten met biefstuk of kip eten.,kip~steppengras fritten met biefstuk~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,59~23~,62~55~
Er is een groot terras en een leuke buiten speeltuin voor de kids.,terras~buiten speeltuin~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,16~36~,22~52~
Uitgenodigd door vrienden.
"Heerlijk gegeten en supervriendelijke bediening, een aanrader.",NULL~bediening~NULL~,RESTAURANT#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~positive~,0~38~0~,0~47~0~
