text,target,category,polarity,from,to
"Nous voulions le faire depuis longtemps, nous n'y retournerons pas et nous le déconseillons.",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Salle déserte, nous étions 6 au total, un samedi soir...",Salle~,RESTAURANT#MISCELLANEOUS~,negative~,0~,5~
"Menu Grands Gourmand, 2 plats, 4 € de supplément pour le fromage...",fromage~,FOOD#PRICES~,negative~,57~,64~
L’accueil est agréable malgré tout.,accueil~,SERVICE#GENERAL~,positive~,2~,9~
Plats appétissants mais on attendait un meilleur goût.,Plats~,FOOD#QUALITY~,neutral~,0~,5~
Rapport qualité / prix acceptable.,NULL~NULL~,RESTAURANT#PRICES~FOOD#QUALITY~,neutral~neutral~,0~0~,0~0~
Accueil sympathique mais service un peu speed.,Accueil~service~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~negative~,0~25~,7~32~
"Que ce soit au comptoir ou au drive, l'attente est longue .",attente~,SERVICE#GENERAL~,negative~,39~,46~
"Les produits chauds sont fournis froids (frites, ...) et il manque toujours des éléments de la commande en plus de l'oubli récurrent des sauces, pailles et serviettes .",produits~NULL~,FOOD#QUALITY~SERVICE#GENERAL~,negative~negative~,4~0~,12~0~
La qualité des mets laisse à désirer pour cette grande enseigne .,mets~,FOOD#QUALITY~,negative~,15~,19~
Super accueil et cadre très bien renseigné sur les spécialités sud américaine !!!!!,accueil~NULL~,SERVICE#GENERAL~FOOD#STYLE_OPTIONS~,positive~positive~,6~0~,13~0~
Cocktail sympa très bien manger a refaire au plus vite !!!!!,Cocktail~NULL~NULL~,DRINKS#QUALITY~FOOD#QUALITY~RESTAURANT#GENERAL~,positive~positive~positive~,0~0~0~,8~0~0~
Je connais ce restaurant depuis de très nombreuses années pour y avoir amené des clients.,,,,,
"Pendant près de dix ans je n'y étais pas retourné et voila retour cette année et pas trop déçu bien que... comme je m'attendais à retrouver un temple de la gastronomie, la barre était un peu haute.",NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
"Cela dit, la qualité est toujours au rendez vous, les prix aussi... mais la qualité a un prix et quand c'est très bon et goûteux ce n'est jamais trop coûteux.",NULL~NULL~,FOOD#QUALITY~FOOD#PRICES~,positive~negative~,0~0~,0~0~
Un peu isolé sur ce boulevard J Janin mais le stationnement reste possible sans aller trop loin.,NULL~,LOCATION#GENERAL~,neutral~,0~,0~
A conseiller donc,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
,,,,,
Je vais manger la bas depuis des années et j'y ai ramener beaucoup de clients ...,,,,,
Je recommande ce restaurant qui est de loin le meilleur kebab de mulhouse .,restaurant~,RESTAURANT#GENERAL~,positive~,17~,27~
Sauce blanche délicieuse !!!!,Sauce blanche~,FOOD#QUALITY~,positive~,0~,13~
Quant au personnel très souriant et agréable .,personnel~,SERVICE#GENERAL~,positive~,9~,18~
"Nous avons dîner un dimanche soir , repas bon frais rien d'exceptionnel mais agréable !",repas~,FOOD#QUALITY~,positive~,36~,41~
Service sympathique !,Service~,SERVICE#GENERAL~,positive~,0~,7~
Un bon thaï !,thaï~,RESTAURANT#GENERAL~,positive~,7~,11~
"Un accueil très peu chaleureux, une attente très longue pour un repas qui ne vaut vraiment pas son prix !",accueil~attente~repas~repas~,SERVICE#GENERAL~RESTAURANT#GENERAL~FOOD#QUALITY~FOOD#PRICES~,negative~negative~negative~negative~,3~36~64~64~,10~43~69~69~
Je n'y retournerais plus,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
,,,,,
"Accueil désastreux,sur 3 serveurs, seulement 1 d'entre eux nous a dit bonjour, les serveurs sont sur leur téléphone derrière le bar, rigolent entre eux, en étant bien évidemment bruillants.",Accueil~serveurs~,SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~,0~25~,7~33~
Le pire sont les toilettes.,NULL~,RESTAURANT#MISCELLANEOUS~,negative~,0~,0~
"Une catastrophe, toutes les toilettes étant pleine d'excréments, plus de papier toilettes, des toilettes a la hauteur du personnel ....",NULL~personnel~,RESTAURANT#MISCELLANEOUS~SERVICE#GENERAL~,negative~negative~,0~121~,0~130~
"A éviter absolument, prenez vos jambes à votre cou.",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Accueil sympa, lieu sympa, carte sympa!",Accueil~lieu~carte~,SERVICE#GENERAL~AMBIENCE#GENERAL~FOOD#STYLE_OPTIONS~,positive~positive~positive~,0~15~27~,7~19~32~
Tout les burgers sont alléchants.,burgers~,FOOD#STYLE_OPTIONS~,positive~,9~,16~
"Quelques soucis de gestion du stock, plusieurs plats non dispo...",plats~,RESTAURANT#MISCELLANEOUS~,negative~,47~,52~
Dommage pour un samedi soir!,NULL~,RESTAURANT#MISCELLANEOUS~,negative~,0~,0~
"plusieurs repas le midi, souvent plat du jour, très bon rapport qualité prix pour restaurant poisson",restaurant~repas~restaurant~,RESTAURANT#PRICES~FOOD#STYLE_OPTIONS~RESTAURANT#GENERAL~,positive~positive~positive~,82~10~82~,92~15~92~
"Un restaurant de chaine, nous avons poussé la porte car en général, sans être extraordinaire c’est une valeur sur, pas trop chère et rapide.",restaurant de chaine~,RESTAURANT#MISCELLANEOUS~,neutral~,3~,23~
"Pas ici, propreté approximatif, compliqué au niveau du service, quand à la pizza, nul.",service~pizza~NULL~,SERVICE#GENERAL~FOOD#QUALITY~RESTAURANT#MISCELLANEOUS~,negative~negative~negative~,55~75~0~,62~80~0~
Pas de chance ce jour là ou réel manque de qualité ?,NULL~,FOOD#QUALITY~,negative~,0~,0~
Je n’y retournerai pas…,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
,,,,,
Superbe accueil.,accueil~,SERVICE#GENERAL~,positive~,8~,15~
Les sièges sont très confortables et le cadre est épuré.,cadre~NULL~,AMBIENCE#GENERAL~RESTAURANT#MISCELLANEOUS~,positive~positive~,40~0~,45~0~
Un menu à 25€ peut vous permettre de bien manger sans trop vous ruiner et les plats de la carte sont très copieux également.,menu~menu~plats~,FOOD#PRICES~FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~positive~,3~3~78~,7~7~83~
"Goutez la purée aux truffes, un régal!",purée aux truffes~,FOOD#QUALITY~,positive~,10~,27~
A recommander les yeux fermés!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
J'ai mangé dans ce Resto pour la 2 eme fois aujourd'hui.,,,,,
"Vendredi, un burger.",,,,,
C'est tout simplement le meilleur que j'ai mangé !,NULL~,FOOD#QUALITY~,positive~,0~,0~
"Bon, bio, cuisson parfaite, chaud, parfumé et légèrement épicé !",NULL~,FOOD#QUALITY~,positive~,0~,0~
"Aujourd'hui, un bœuf cuisson douce avec des légumes..",,,,,
Tout correspond 100% à mes goûts et mes attentes.,NULL~,FOOD#QUALITY~,positive~,0~,0~
"Fraîcheur, goût, équilibre, très bon rapport qualité prix.",NULL~NULL~NULL~,FOOD#PRICES~FOOD#QUALITY~FOOD#QUALITY~,positive~positive~positive~,0~0~0~,0~0~0~
"En plus, le tout servi par une serveuse très sympathique !",serveuse~,SERVICE#GENERAL~,positive~,31~,39~
Que demander de plus !,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Situé dans une petite rue du vieux centre de Gap, ce restaurant est bien décoré.",restaurant~,AMBIENCE#GENERAL~,positive~,53~,63~
On pourrait presque se croire en Bretagne.,NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
"La petite carte est bien appétissante... hélas j'ai été un peu déçu par les Galettes, pas très grandes, pas très gouteuses, pas très chargés...",Galettes~carte~Galettes~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~,negative~positive~negative~,76~10~76~,84~15~84~
Je suis un gourmand.,,,,,
Le cidre est bon...,cidre~,DRINKS#QUALITY~,positive~,3~,8~
ET les crêpes sont EXCELLENTES (la pate et les accompagnements).,crêpes~pate~accompagnements~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,positive~positive~positive~,7~35~47~,13~39~62~
Le service est pro.,service~,SERVICE#GENERAL~,positive~,3~,10~
Il ne manque pas grand chose à cette adresse pour que j'y retourne volontiers.,adresse~,RESTAURANT#GENERAL~,positive~,37~,44~
"C'est la meilleur pizza de Gap et voir même de France.... Demandez la ""comme DAB"" de Chris...",,,,,
"Un mélange de tout avec crème fraîche dessus, le tout sur une pâte délicieuse et parfaitement cuite...",pâte~,FOOD#QUALITY~,positive~,62~,66~
"Cela,vaut vraiment le détour....",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Si vous n'avez pas le temps, demandez de l'emporter.....",NULL~,RESTAURANT#MISCELLANEOUS~,positive~,0~,0~
Nous sommes allés manger un vendredi soir entre amis .,,,,,
La cuisine était correcte l'ambiance sympa .,ambiance~cuisine~,AMBIENCE#GENERAL~FOOD#QUALITY~,positive~neutral~,28~3~,36~10~
Par contre impossible de parler sans crier à cause du bruit .,NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
La musique était vraiment très forte .,musique~,AMBIENCE#GENERAL~,negative~,3~,10~
Point ultra négatif : à la fin De notre repas la serveuse nous donne l'addition sans que nous l'ayons demandée .,serveuse~,SERVICE#GENERAL~,negative~,49~,57~
Et nous dit texto : si vous désirez café ou digestif c'eSt dans 5 min Max au bar !!!!!!!!,NULL~,SERVICE#GENERAL~,negative~,0~,0~
J'ai réservé une table à 21h pas de 21 h à 22 h !!! Je trouve cela très moyen .,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Je n'y retournerais pas .,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Respecte complètement son appellation de restaurant montagnard.,restaurant~,RESTAURANT#GENERAL~,positive~,41~,51~
"Des plats très copieux, des produits du terroir ainsi qu'un service impeccable plongés dans une très bonne ambiance.",plats~produits~service~ambiance~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~positive~positive~,4~28~60~107~,9~36~67~115~
"Autre point positif, un coût très raisonnable.",NULL~,RESTAURANT#PRICES~,positive~,0~,0~
"Allez y en toutes confiance si vous souhaitez une cuisine simple, honnête et généreuse.",cuisine~cuisine~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,50~50~,57~57~
Cadre agréable et formule pour deux bien servie avec de bons produits!,Cadre~formule~produits~,AMBIENCE#GENERAL~FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~positive~,0~18~61~,5~25~69~
"Une belle carte montagnarde aussi, et d'excellentes glaces à déguster en été dans le petit jardin à l'arrière du restaurant.",carte~glaces~jardin~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~positive~,10~52~91~,15~58~97~
Déjà venu il y a quelques années et en gardant un excellent souvenir nous avons décidé d'y retourner.,,,,,
Arrivé à 8 il n'y avait qu'une table de 2 occupé à croire que les gens s'étaient mieux renseigner.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"On a tous pris le menu à 29, étant des bons mangeurs il avait l'air très alléchant.",,,,,
Résultat de la salade en sachet avec un toast de fromage ridicule sur une grande tranche de pain de mie et des plats catastrophiques...,salade~toast de fromage~plats~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#QUALITY~,negative~negative~negative~,15~40~111~,21~56~116~
Aucun accompagnement noté sur le menu n'a été servi nous avons eu des frites congelé jetés sur nos viandes pour camoufler la misère et des haricots grillés pour ceux qui avaient du poisson.,frites~menu~viandes~haricots~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#QUALITY~FOOD#QUALITY~,negative~negative~negative~negative~,70~33~99~139~,76~37~106~147~
Et le désastre du dessert à continuer.,dessert~,FOOD#QUALITY~,negative~,18~,25~
Bref nous l'avons fait remarquer à la serveuse qui nous a dis être autant d'accord que nous le menu aurait été changé le matin en cuisine mais pas sur le papier.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
29euros c'est cher pour du congelé et du sachet.,NULL~sachet~NULL~,FOOD#QUALITY~FOOD#QUALITY~RESTAURANT#PRICES~,negative~negative~negative~,0~41~0~,0~47~0~
Nous y sommes allés deux fois en quinze jours et avant varié les plats choisis.,,,,,
"Résultat, tout est très bon, avec mention spéciale aux ravioles en entrée et à la pintade en plat.",ravioles~pintade~NULL~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,positive~positive~positive~,55~82~0~,63~89~0~
Les desserts sont un peu en dessous.,desserts~,FOOD#QUALITY~,neutral~,4~,12~
L'accueil et le service sont chaleureux.,accueil~service~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~,2~16~,9~23~
On y retournera !,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
À éviter ...,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Salade en entrée correct puis quelle déception pour le tartare !,Salade~tartare~,FOOD#QUALITY~FOOD#QUALITY~,neutral~negative~,0~55~,6~62~
Celui ci était pour moi de la viande crue recouverte de ketchup.,NULL~,FOOD#QUALITY~,negative~,0~,0~
Je ne parle pas des accompagnements !,accompagnements~,FOOD#QUALITY~,negative~,20~,35~
Dommage que mon avis n'est était entendu pendant le repas.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Aucune proposition de changement ou geste commercial.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Avec mon conjoint, grands amateurs de restaurants asiatiques, nous avons été très déçus.",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Les nems sont corrects, les quantités sont petites (nous sommes sortis en ayant à peine assez mangé), le poulet croustillant ne l'est pas et baigne dans le gras.",nems~quantités~poulet croustillant~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#QUALITY~,neutral~negative~negative~,4~28~105~,8~37~124~
Les prix sont assez élevés pour ce que nous avons mangé.,NULL~,RESTAURANT#PRICES~,negative~,0~,0~
"Ne parlons pas du sourire forcé de la serveuse, mais nous étions prévenu sur ce point.",serveuse~,SERVICE#GENERAL~,negative~,38~,46~
Nous n'y retournerons pas !,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Restaurant symphatique avec des bonnes pizzas et des salades délicieuses terasse et seul incovenient un escalier a monter si pas de place en bas,Restaurant~pizzas~salades~terasse~NULL~,RESTAURANT#GENERAL~FOOD#QUALITY~FOOD#QUALITY~AMBIENCE#GENERAL~RESTAURANT#MISCELLANEOUS~,positive~positive~positive~positive~negative~,0~39~53~73~0~,10~45~60~80~0~
A 200m de chez moi dès que j'ai envie d'une pizza je vais là bas.,,,,,
L'odeur est déjà alléchante lorsqu'on passe devant.,NULL~,FOOD#QUALITY~,positive~,0~,0~
Le patron est vraiment super sympa et j'ai même eu droit à une pizza gratuite sans rien demander.,patron~,SERVICE#GENERAL~,positive~,3~,9~
Le bressane est ma préférée.,bressane~,FOOD#QUALITY~,positive~,3~,11~
La pâte est délicieuse et les pizzas sont bien garnies.,pâte~pizzas~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,3~30~,7~36~
Continuez comme ça c'est du bonheur !,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Tarif un peu élevé à la carte sauf pour la formule du jour.,carte~formule du jour~,FOOD#PRICES~FOOD#PRICES~,negative~neutral~,24~43~,29~58~
"Bonne cuisine, un petit bémol pour le service.",cuisine~service~,FOOD#QUALITY~SERVICE#GENERAL~,positive~negative~,6~38~,13~45~
Un restaurant où l'on a l'embarras du choix pour s'assoir.,restaurant~,RESTAURANT#MISCELLANEOUS~,neutral~,3~,13~
"Vide en permanence, à croire qu'il s'agit d'une vitrine décorative de la rue...",NULL~,RESTAURANT#MISCELLANEOUS~,negative~,0~,0~
"On est aimablement accueilli par le propriétaire, grand sourire.",propriétaire~,SERVICE#GENERAL~,positive~,36~,48~
La déco est bas de gamme et clinquante.,déco~,AMBIENCE#GENERAL~,negative~,3~,7~
"Les plats sont bons, typiques, la carte propose beaucoup de choix.",plats~plats~carte~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~FOOD#STYLE_OPTIONS~,neutral~positive~positive~,4~4~34~,9~9~39~
Dès lors on se demande comment servir des produits frais avec aussi peu de fréquentation et une telle carte.,NULL~,RESTAURANT#MISCELLANEOUS~,negative~,0~,0~
Je m'interroge.,,,,,
"Un oasis de calme, où il faut chuchoter pour parler car cela résonne: tout est vide!",NULL~NULL~,AMBIENCE#GENERAL~RESTAURANT#MISCELLANEOUS~,negative~negative~,0~0~,0~0~
Les prix pratiqués sont corrects.,NULL~,RESTAURANT#PRICES~,neutral~,0~,0~
Un restaurant d'aspect extérieur agréable et bien situé qui nous a donné envie d'y dejeuner.,restaurant~restaurant~,RESTAURANT#MISCELLANEOUS~LOCATION#GENERAL~,positive~positive~,3~3~,13~13~
Dès l'entrée l'accueil du serveur à été assez froid.,accueil~,SERVICE#GENERAL~,negative~,15~,22~
"Arrive les plats, pour ma part un filet de vivaneau à la vietnamienne (juste recouvert d'une sauce hot sweet Chili industriel) et accompagné de légumes sautés (à l'eau...) qui plus est en supplément à 6€.",filet de vivaneau à la vietnamienne~sauce~légumes sautés~légumes sautés~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~FOOD#PRICES~FOOD#QUALITY~,negative~negative~negative~negative~,34~93~144~144~,69~98~158~158~
"Total 22€ le poisson, scandaleux !",poisson~,FOOD#PRICES~,negative~,13~,20~
"Les 2 autres convives ont pris un bo bun composé d'un pauvre nem coupé en 4, salade,vermicelle et du bœuf que je ne donnerai même pas à mon chien.",bo bun~bœuf~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,negative~negative~,34~101~,40~105~
"Et pour conclure la seul réponse du patron ""peut-être avez-vous le goût de quelqu'un qui se nourrit au fast-food "".",patron~,SERVICE#GENERAL~,negative~,36~,42~
Scandaleux !!!!,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"En plein centre ville, rue La bourdonnais, c'est pas évident de se garer le midi en semaine.",NULL~,LOCATION#GENERAL~,negative~,0~,0~
"L'accueil est sobre, le décor intime plait.",accueil~décor~,SERVICE#GENERAL~AMBIENCE#GENERAL~,neutral~positive~,2~24~,9~29~
"Le restaurant n'est pas grand, avec un étage et un escalier abrupt.",restaurant~,RESTAURANT#MISCELLANEOUS~,negative~,3~,13~
Si réservation préciser au RDC ou étage pour éviter des surprises.,,,,,
Nous avons un peu attendu pour que notre commande soit prise.,NULL~,SERVICE#GENERAL~,neutral~,0~,0~
